37.4,0.029,0.165,0.248,0.004,0.105,8
39.1,0.035,0.176,0.253,0.182,0.035,8
38.4,0.042,0.189,0.274,0.564,0.001,8
34.9,0.051,0.205,0.241,0.679,0,8
31.3,0.06,0.223,0.253,0.36,0,8
28.7,0.068,0.241,0.248,0.049,0,8
30.9,0.076,0.257,0.24,0,0,9.34
31.9,0.082,0.27,0.24,0.115,0,9.34
31.2,0.087,0.279,0.249,0.473,0,9.34
30.5,0.084,0.281,0.24,0.675,0,9.34
30.7,0.08,0.282,0.233,0.43,0,9.34
34,0.084,0.288,0.229,0.088,0,9.34
40.6,0.084,0.298,0.217,0,0.015,9.34
41.9,0.081,0.311,0.221,0.064,0.098,9.34
41.8,0.115,0.326,0.228,0.38,0.215,9.34
41.5,0.155,0.347,0.209,0.648,0.34,9.34
41.4,0.184,0.365,0.212,0.492,0.433,9.34
41.2,0.204,0.376,0.212,0.138,0.48,9.34
40.3,0.218,0.38,0.193,0.002,0.507,9.34
40.2,0.225,0.381,0.173,0.031,0.511,9.34
39.9,0.226,0.379,0.168,0.29,0.494,9.34
40.5,0.219,0.37,0.178,0.6,0.428,9.34
40.1,0.206,0.362,0.158,0.539,0.342,9.34
38.5,0.18,0.363,0.159,0.196,0.233,9.34
36.4,0.164,0.376,0.129,0.008,0.128,9.34
38.6,0.189,0.396,0.15,0.011,0.035,9.34
38,0.219,0.414,0.122,0.208,0.001,9.34
34.4,0.228,0.417,0.129,0.537,0,9.34
30.4,0.227,0.414,0.113,0.568,0,9.34
28,0.221,0.409,0.1,0.258,0,9.34
30.1,0.212,0.398,0.1,0.024,0,10.24
30.8,0.196,0.377,0.088,0.002,0,10.24
30.1,0.178,0.342,0.1,0.14,0,10.24
29.4,0.18,0.332,0.095,0.462,0,10.24
29.8,0.198,0.331,0.091,0.577,0,10.24
33.1,0.223,0.331,0.102,0.32,0,10.24
38.6,0.232,0.334,0.079,0.049,0.018,10.24
39.9,0.225,0.333,0.089,0,0.085,10.24
40,0.262,0.329,0.089,0.086,0.179,10.24
39.7,0.337,0.329,0.095,0.382,0.264,10.24
39.7,0.381,0.321,0.106,0.567,0.346,10.24
39.4,0.39,0.306,0.099,0.377,0.392,10.24
38.8,0.369,0.286,0.099,0.084,0.387,10.24
38.9,0.335,0.266,0.102,0,0.362,10.24
38.8,0.297,0.252,0.109,0.046,0.315,10.24
39.7,0.248,0.248,0.112,0.301,0.271,10.24
39.5,0.202,0.256,0.133,0.537,0.213,10.24
38.3,0.168,0.276,0.133,0.425,0.135,10.24
37.7,0.168,0.304,0.13,0.127,0.068,10.24
39.1,0.19,0.331,0.131,0.002,0.021,10.24
37.7,0.208,0.345,0.152,0.021,0.001,10.24
34.3,0.213,0.339,0.161,0.226,0,10.24
30.5,0.201,0.322,0.143,0.492,0,10.24
27.9,0.181,0.301,0.153,0.459,0,10.24
30.1,0.163,0.274,0.17,0.176,0,8.44
30.8,0.15,0.245,0.19,0.009,0,8.44
30,0.138,0.217,0.197,0.007,0,8.44
29.1,0.13,0.202,0.216,0.16,0,8.44
29.4,0.128,0.198,0.208,0.435,0,8.44
32.6,0.131,0.199,0.207,0.478,0,8.44
38.4,0.131,0.202,0.22,0.228,0.018,8.44
39.9,0.14,0.206,0.226,0.024,0.088,8.44
39.9,0.173,0.208,0.217,0.001,0.188,8.44
39.9,0.185,0.198,0.243,0.105,0.272,8.44
40.2,0.18,0.181,0.259,0.369,0.335,8.44
40.1,0.172,0.167,0.247,0.481,0.365,8.44
39.6,0.163,0.155,0.284,0.279,0.419,8.44
39.3,0.153,0.146,0.289,0.047,0.403,8.44
39,0.146,0.138,0.261,0,0.378,8.44
39.9,0.128,0.129,0.264,0.062,0.3,8.44
39.8,0.101,0.115,0.255,0.301,0.244,8.44
38.6,0.07,0.101,0.291,0.467,0.167,8.44
37.7,0.047,0.096,0.266,0.324,0.095,8.44
38.9,0.039,0.097,0.235,0.077,0.035,8.44
37.8,0.04,0.095,0.255,0,0.002,8.44
34.4,0.043,0.081,0.268,0.032,0,8.44
30.8,0.043,0.06,0.239,0.235,0,8.44
28.4,0.042,0.048,0.244,0.438,0,8.44
30.2,0.04,0.04,0.227,0.36,0,9.6
30.9,0.038,0.033,0.227,0.115,0,9.6
30.3,0.035,0.028,0.21,0.003,0,9.6
29.3,0.027,0.022,0.205,0.014,0,9.6
29.6,0.019,0.022,0.209,0.174,0,9.6
32.6,0.006,0.026,0.208,0.397,0,9.6
38.4,0.004,0.033,0.212,0.386,0.015,9.6
39.9,0.002,0.048,0.221,0.156,0.071,9.6
40,0.002,0.068,0.209,0.01,0.161,9.6
39.9,0.003,0.086,0.189,0.004,0.254,9.6
39.8,0.007,0.103,0.2,0.121,0.32,9.6
39.5,0.013,0.121,0.19,0.348,0.359,9.6
38.6,0.019,0.138,0.166,0.398,0.356,9.6
38.1,0.026,0.151,0.175,0.199,0.363,9.6
37.2,0.033,0.162,0.176,0.024,0.358,9.6
37.4,0.038,0.177,0.163,0.001,0.331,9.6
37,0.042,0.194,0.137,0.077,0.286,9.6
35.7,0.043,0.216,0.146,0.293,0.212,9.6
34.7,0.048,0.246,0.137,0.397,0.123,9.6
35.9,0.07,0.277,0.131,0.24,0.035,9.6
35.6,0.093,0.308,0.144,0.044,0.002,9.6
32.8,0.115,0.332,0.144,0,0,9.6
29.8,0.139,0.347,0.112,0.045,0,9.6
27.3,0.161,0.355,0.127,0.236,0,9.6
28.8,0.178,0.359,0.123,0.382,0,10.88
29.4,0.188,0.36,0.104,0.276,0,10.88
28.4,0.195,0.363,0.118,0.071,0,10.88
27.2,0.185,0.365,0.095,0,0,10.88
26.7,0.179,0.37,0.089,0.022,0,10.88
27.7,0.18,0.378,0.1,0.182,0,10.88
30.2,0.177,0.394,0.085,0.356,0.022,10.88
32.6,0.178,0.419,0.073,0.305,0.087,10.88
34,0.215,0.455,0.077,0.103,0.171,10.88
34.1,0.283,0.499,0.089,0.003,0.262,10.88
33.7,0.346,0.542,0.093,0.009,0.34,10.88
32.9,0.396,0.579,0.089,0.133,0.377,10.88
31.7,0.433,0.601,0.087,0.321,0.387,10.88
30.8,0.451,0.61,0.073,0.324,0.405,10.88
30.2,0.45,0.612,0.079,0.138,0.349,10.88
30.6,0.429,0.607,0.094,0.011,0.282,10.88
31.8,0.397,0.6,0.073,0.002,0.222,10.88
31.7,0.367,0.595,0.088,0.091,0.144,10.88
31.7,0.362,0.597,0.092,0.279,0.075,10.88
32.8,0.371,0.604,0.119,0.332,0.026,10.88
32.3,0.381,0.612,0.135,0.174,0.002,10.88
30.3,0.395,0.621,0.117,0.023,0,10.88
28.1,0.408,0.634,0.118,0,0,10.88
25.9,0.423,0.649,0.149,0.057,0,10.88
27.2,0.442,0.667,0.174,0.233,0,13.66
27.4,0.459,0.684,0.156,0.329,0,13.66
26.5,0.472,0.701,0.169,0.208,0,13.66
25.4,0.478,0.713,0.159,0.042,0,13.66
25.2,0.483,0.717,0.159,0,0,13.66
25.3,0.485,0.722,0.158,0.032,0,13.66
26.1,0.479,0.732,0.181,0.187,0.019,13.66
27.8,0.487,0.745,0.174,0.316,0.073,13.66
29.9,0.543,0.757,0.178,0.238,0.141,13.66
31.6,0.624,0.77,0.218,0.066,0.221,13.66
32.5,0.698,0.785,0.212,0.001,0.301,13.66
32.5,0.753,0.798,0.251,0.016,0.377,13.66
31.2,0.783,0.808,0.231,0.143,0.415,13.66
30.3,0.797,0.814,0.236,0.293,0.433,13.66
29.5,0.79,0.812,0.231,0.261,0.436,13.66
29.6,0.76,0.798,0.243,0.094,0.391,13.66
30.1,0.709,0.783,0.247,0.004,0.322,13.66
30.1,0.644,0.772,0.236,0.006,0.226,13.66
30.4,0.623,0.772,0.241,0.103,0.135,13.66
33.1,0.627,0.778,0.241,0.263,0.042,13.66
33.2,0.636,0.787,0.236,0.276,0.002,13.66
30.7,0.651,0.804,0.239,0.124,0,13.66
27.3,0.664,0.823,0.246,0.011,0,13.66
25.2,0.672,0.836,0.257,0.001,0,13.66
26.8,0.681,0.842,0.242,0.07,0,13.49
27.2,0.686,0.841,0.267,0.228,0,13.49
26.5,0.682,0.832,0.259,0.283,0,13.49
25.8,0.672,0.818,0.287,0.155,0,13.49
26.6,0.653,0.798,0.314,0.023,0,13.49
30.3,0.629,0.77,0.304,0,0,13.49
36.4,0.598,0.742,0.308,0.043,0.021,13.49
38.6,0.578,0.716,0.303,0.19,0.084,13.49
39.2,0.603,0.697,0.3,0.28,0.165,13.49
39.3,0.658,0.695,0.309,0.185,0.253,13.49
39.5,0.71,0.701,0.3,0.04,0.342,13.49
39.4,0.739,0.71,0.336,0,0.382,13.49
38.8,0.742,0.716,0.297,0.024,0.376,13.49
38.5,0.737,0.72,0.286,0.152,0.353,13.49
38.2,0.737,0.713,0.272,0.268,0.336,13.49
39,0.732,0.708,0.267,0.211,0.284,13.49
38.5,0.696,0.699,0.308,0.062,0.232,13.49
36.9,0.622,0.684,0.282,0.001,0.164,13.49
36.1,0.55,0.672,0.287,0.011,0.091,13.49
37.4,0.515,0.663,0.291,0.115,0.035,13.49
36.8,0.468,0.654,0.266,0.249,0.003,13.49
33.4,0.433,0.647,0.259,0.231,0,13.49
29.4,0.408,0.63,0.289,0.088,0,13.49
26.8,0.382,0.598,0.229,0.004,0,13.49
28.5,0.353,0.56,0.244,0.004,0,14.2
28.7,0.332,0.518,0.197,0.083,0,14.2
27.8,0.33,0.475,0.227,0.223,0,14.2
27.1,0.324,0.425,0.239,0.245,0,14.2
27.5,0.32,0.382,0.216,0.116,0,14.2
31,0.317,0.345,0.209,0.012,0,14.2
36.8,0.302,0.319,0.214,0.001,0.021,14.2
38.6,0.298,0.315,0.22,0.055,0.086,14.2
39,0.314,0.329,0.182,0.194,0.173,14.2
38.9,0.341,0.348,0.203,0.251,0.269,14.2
39.1,0.369,0.369,0.193,0.144,0.368,14.2
39,0.387,0.383,0.195,0.024,0.459,14.2
38.5,0.392,0.391,0.21,0,0.499,14.2
38.4,0.391,0.393,0.204,0.034,0.496,14.2
38,0.385,0.39,0.2,0.161,0.484,14.2
38.9,0.359,0.368,0.215,0.248,0.437,14.2
38.3,0.316,0.34,0.209,0.171,0.351,14.2
36.5,0.254,0.319,0.236,0.041,0.254,14.2
35.2,0.198,0.304,0.223,0,0.148,14.2
36.6,0.179,0.3,0.217,0.018,0.054,14.2
36.9,0.169,0.305,0.211,0.129,0.005,14.2
33.6,0.169,0.323,0.201,0.239,0,14.2
29.5,0.167,0.334,0.203,0.196,0,14.2
26.8,0.157,0.324,0.201,0.062,0,14.2
28,0.144,0.306,0.207,0.001,0,13.75
28.1,0.136,0.284,0.174,0.008,0,13.75
27.3,0.137,0.262,0.176,0.098,0,13.75
26.7,0.131,0.239,0.173,0.222,0,13.75
27.3,0.12,0.225,0.182,0.215,0,13.75
30.8,0.111,0.223,0.176,0.087,0,13.75
36.9,0.101,0.226,0.157,0.005,0.019,13.75
38.9,0.106,0.234,0.171,0.002,0.067,13.75
39.3,0.142,0.244,0.15,0.07,0.131,13.75
39.2,0.178,0.254,0.144,0.2,0.214,13.75
39.3,0.212,0.264,0.157,0.228,0.324,13.75
39,0.249,0.272,0.168,0.114,0.464,13.75
38.2,0.29,0.277,0.169,0.013,0.557,13.75
38,0.327,0.281,0.154,0,0.604,13.75
37.8,0.36,0.287,0.165,0.046,0.592,13.75
38.5,0.404,0.304,0.174,0.174,0.52,13.75
38.1,0.432,0.328,0.204,0.235,0.421,13.75
36.2,0.407,0.358,0.2,0.141,0.3,13.75
35.1,0.393,0.393,0.179,0.026,0.168,13.75
36.6,0.417,0.429,0.179,0,0.052,13.75
36.8,0.442,0.469,0.185,0.028,0.003,13.75
33.2,0.459,0.511,0.19,0.145,0,13.75
29.7,0.461,0.531,0.182,0.234,0,13.75
27.3,0.445,0.526,0.192,0.168,0,13.75
28.2,0.415,0.51,0.181,0.043,0,11.9
28.1,0.38,0.488,0.168,0,0,11.9
27.4,0.34,0.466,0.165,0.015,0,11.9
27.1,0.306,0.463,0.138,0.116,0,11.9
27.4,0.28,0.469,0.143,0.226,0,11.9
30.9,0.259,0.476,0.133,0.193,0,11.9
36.4,0.236,0.474,0.119,0.065,0.031,11.9
38.5,0.253,0.458,0.128,0.002,0.105,11.9
39,0.262,0.424,0.127,0.006,0.209,11.9
39,0.241,0.376,0.11,0.088,0.317,11.9
39.2,0.234,0.335,0.128,0.211,0.383,11.9
39,0.239,0.306,0.096,0.213,0.434,11.9
38.3,0.258,0.284,0.138,0.09,0.479,11.9
38.1,0.294,0.273,0.107,0.007,0.474,11.9
37.7,0.331,0.27,0.104,0.002,0.465,11.9
38.3,0.356,0.269,0.097,0.063,0.433,11.9
37.7,0.344,0.282,0.105,0.191,0.349,11.9
36.1,0.304,0.296,0.1,0.227,0.243,11.9
35.2,0.268,0.307,0.088,0.119,0.133,11.9
36.7,0.281,0.334,0.08,0.016,0.039,11.9
36.6,0.322,0.386,0.096,0,0.003,11.9
33.6,0.392,0.481,0.096,0.041,0,11.9
29.8,0.461,0.583,0.083,0.166,0,11.9
27.2,0.533,0.663,0.124,0.234,0,11.9
28.2,0.619,0.71,0.117,0.148,0,8.84
28.2,0.699,0.745,0.125,0.029,0,8.84
27.4,0.77,0.786,0.104,0,0,8.84
27,0.817,0.846,0.122,0.024,0,8.84
27.5,0.835,0.9,0.125,0.139,0,8.84
30.9,0.833,0.935,0.15,0.235,0,8.84
37.1,0.822,0.956,0.153,0.177,0.01,8.84
39.6,0.811,0.971,0.109,0.048,0.033,8.84
40.4,0.847,0.982,0.109,0,0.07,8.84
40.5,0.909,0.99,0.083,0.012,0.114,8.84
40.6,0.939,0.99,0.101,0.111,0.172,8.84
40.2,0.955,0.98,0.12,0.228,0.224,8.84
39.2,0.978,0.97,0.087,0.203,0.298,8.84
38.5,0.983,0.97,0.117,0.073,0.346,8.84
38,0.976,0.98,0.09,0.003,0.365,8.84
38.2,0.965,0.993,0.082,0.005,0.362,8.84
37.5,0.949,0.996,0.031,0.084,0.345,8.84
35.9,0.909,0.994,0.054,0.214,0.272,8.84
34.5,0.863,0.992,0.053,0.225,0.175,8.84
34.9,0.839,0.989,0.06,0.101,0.068,8.84
35.3,0.823,0.984,0.026,0.009,0.006,8.84
32.8,0.816,0.979,0.056,0.001,0,8.84
30,0.811,0.976,0.05,0.06,0,8.84
27.5,0.803,0.973,0.04,0.194,0,8.84
28.5,0.784,0.971,0.03,0.241,0,9.11
28.8,0.752,0.966,0.046,0.132,0,9.11
27.8,0.718,0.959,0.03,0.019,0,9.11
26.9,0.693,0.949,0.029,0,0,9.11
26.4,0.672,0.932,0.039,0.039,0,9.11
27.3,0.637,0.902,0.078,0.17,0.001,9.11
29.5,0.582,0.851,0.115,0.25,0.032,9.11
32.1,0.563,0.781,0.117,0.165,0.127,9.11
34,0.555,0.705,0.146,0.036,0.247,9.11
34.5,0.516,0.645,0.139,0,0.312,9.11
34.3,0.483,0.616,0.142,0.023,0.351,9.11
33.5,0.468,0.613,0.127,0.142,0.402,9.11
32.2,0.455,0.628,0.17,0.251,0.417,9.11
31.4,0.439,0.638,0.137,0.197,0.395,9.11
30.9,0.413,0.623,0.128,0.058,0.344,9.11
31.4,0.369,0.563,0.146,0.001,0.274,9.11
32.6,0.331,0.504,0.155,0.011,0.197,9.11
32.5,0.304,0.474,0.169,0.114,0.133,9.11
32.8,0.338,0.47,0.194,0.245,0.073,9.11
33.3,0.407,0.485,0.215,0.227,0.028,9.11
32.7,0.474,0.531,0.207,0.086,0.004,9.11
30.8,0.519,0.577,0.252,0.004,0,9.11
28.6,0.546,0.613,0.238,0.004,0,9.11
26.5,0.554,0.641,0.252,0.086,0,9.11
27.4,0.526,0.654,0.267,0.231,0,8.51
27.5,0.477,0.658,0.262,0.253,0,8.51
26.7,0.438,0.653,0.283,0.119,0,8.51
25.7,0.451,0.664,0.287,0.012,0,8.51
24.9,0.478,0.685,0.287,0.001,0,8.51
25,0.495,0.71,0.286,0.06,0.001,8.51
25.7,0.507,0.74,0.309,0.21,0.024,8.51
27.7,0.541,0.767,0.318,0.271,0.085,8.51
30.1,0.604,0.779,0.356,0.156,0.154,8.51
32.1,0.699,0.781,0.371,0.025,0.233,8.51
33.2,0.782,0.779,0.343,0,0.267,8.51
33.6,0.825,0.786,0.355,0.039,0.335,8.51
32.4,0.83,0.806,0.39,0.183,0.36,8.51
31.6,0.813,0.839,0.346,0.282,0.36,8.51
31.3,0.777,0.879,0.369,0.195,0.374,8.51
31.6,0.759,0.91,0.399,0.046,0.324,8.51
32.1,0.731,0.927,0.403,0,0.256,8.51
32.2,0.691,0.937,0.422,0.022,0.187,8.51
32.2,0.663,0.948,0.428,0.154,0.112,8.51
33.4,0.641,0.947,0.43,0.284,0.051,8.51
33.8,0.612,0.932,0.413,0.233,0.006,8.51
31.4,0.59,0.91,0.392,0.073,0,8.51
27.9,0.568,0.886,0.395,0.002,0,8.51
25.6,0.544,0.868,0.455,0.01,0,8.51
27.3,0.528,0.86,0.414,0.122,0,9.17
28,0.534,0.852,0.427,0.277,0,9.17
27.6,0.559,0.827,0.451,0.268,0,9.17
27.2,0.599,0.796,0.403,0.108,0,9.17
27.4,0.657,0.765,0.39,0.006,0,9.17
31.3,0.705,0.742,0.374,0.003,0.001,9.17
37.4,0.745,0.734,0.336,0.092,0.032,9.17
39.7,0.805,0.742,0.361,0.261,0.114,9.17
40.7,0.885,0.756,0.345,0.298,0.2,9.17
41.2,0.935,0.756,0.36,0.148,0.255,9.17
41.5,0.962,0.75,0.42,0.017,0.281,9.17
41.4,0.977,0.744,0.336,0.001,0.316,9.17
40.6,0.982,0.754,0.339,0.064,0.357,9.17
40.2,0.981,0.792,0.336,0.237,0.427,9.17
39.9,0.973,0.826,0.342,0.32,0.456,9.17
40.4,0.961,0.858,0.333,0.193,0.409,9.17
39.9,0.941,0.879,0.364,0.035,0.343,9.17
38.2,0.9,0.885,0.316,0,0.253,9.17
37,0.848,0.881,0.328,0.04,0.156,9.17
37.7,0.807,0.873,0.323,0.207,0.055,9.17
38,0.742,0.863,0.359,0.332,0.007,9.17
34.8,0.665,0.85,0.36,0.239,0,9.17
30.7,0.583,0.842,0.36,0.061,0,9.17
28.1,0.504,0.828,0.378,0,0,9.17
29.8,0.443,0.808,0.368,0.022,0,9.05
30.5,0.411,0.786,0.325,0.172,0,9.05
30,0.4,0.758,0.324,0.334,0,9.05
29.3,0.408,0.738,0.325,0.285,0,9.05
29.6,0.432,0.733,0.319,0.095,0,9.05
33.1,0.471,0.731,0.301,0.003,0.001,9.05
39.2,0.506,0.737,0.257,0.01,0.011,9.05
41.4,0.526,0.747,0.267,0.136,0.028,9.05
42.1,0.531,0.758,0.253,0.325,0.054,9.05
42.3,0.519,0.754,0.243,0.327,0.086,9.05
42.4,0.51,0.747,0.245,0.139,0.129,9.05
42.3,0.508,0.742,0.226,0.01,0.173,9.05
41.5,0.506,0.722,0.192,0.003,0.192,9.05
41.3,0.511,0.715,0.208,0.101,0.222,9.05
41,0.501,0.736,0.196,0.305,0.233,9.05
41.8,0.488,0.764,0.183,0.362,0.221,9.05
41.4,0.451,0.77,0.167,0.189,0.163,9.05
39.8,0.413,0.75,0.142,0.024,0.142,9.05
38.7,0.4,0.715,0.14,0,0.104,9.05
38.8,0.383,0.684,0.142,0.069,0.05,9.05
38.4,0.354,0.666,0.117,0.275,0.007,9.05
35.2,0.332,0.642,0.116,0.387,0,9.05
31.7,0.306,0.626,0.101,0.244,0,9.05
28.9,0.284,0.627,0.115,0.048,0,9.05
30.7,0.278,0.635,0.133,0,0,9.33
31.4,0.29,0.644,0.11,0.042,0,9.33
30.8,0.308,0.641,0.103,0.238,0,9.33
30.1,0.314,0.621,0.096,0.401,0,9.33
30,0.309,0.583,0.083,0.301,0,9.33
33.5,0.282,0.536,0.078,0.082,0.002,9.33
38.3,0.244,0.492,0.082,0.001,0.039,9.33
39.9,0.24,0.464,0.074,0.022,0.13,9.33
40.2,0.257,0.456,0.087,0.197,0.251,9.33
40.1,0.268,0.462,0.114,0.401,0.349,9.33
40.3,0.276,0.471,0.117,0.356,0.42,9.33
40,0.289,0.472,0.128,0.126,0.482,9.33
39.3,0.297,0.462,0.118,0.005,0.483,9.33
39.2,0.293,0.443,0.16,0.009,0.51,9.33
39,0.271,0.418,0.169,0.154,0.5,9.33
39.8,0.235,0.39,0.177,0.387,0.425,9.33
39.3,0.189,0.363,0.214,0.405,0.342,9.33
37.7,0.141,0.338,0.233,0.181,0.27,9.33
36.6,0.101,0.318,0.256,0.015,0.155,9.33
37.2,0.091,0.3,0.273,0.002,0.066,9.33
37.8,0.093,0.278,0.297,0.112,0.01,9.33
34.7,0.095,0.241,0.289,0.36,0,9.33
31.2,0.096,0.196,0.315,0.445,0,9.33
28.4,0.093,0.156,0.341,0.243,0,9.33
30.3,0.088,0.124,0.345,0.035,0,9.59
30.8,0.079,0.105,0.36,0,0,9.59
30.2,0.072,0.092,0.372,0.075,0,9.59
29.4,0.064,0.091,0.37,0.323,0,9.59
29.3,0.059,0.095,0.383,0.473,0.001,9.59
32.7,0.054,0.102,0.366,0.311,0.003,9.59
38,0.043,0.11,0.387,0.066,0.046,9.59
39.7,0.049,0.119,0.364,0,0.136,9.59
39.9,0.056,0.124,0.393,0.045,0.253,9.59
39.8,0.054,0.131,0.371,0.276,0.349,9.59
39.8,0.052,0.138,0.382,0.485,0.414,9.59
39.7,0.055,0.147,0.405,0.379,0.444,9.59
39.1,0.066,0.159,0.385,0.11,0.478,9.59
39,0.08,0.17,0.383,0.001,0.46,9.59
38.8,0.099,0.175,0.413,0.022,0.394,9.59
39.3,0.12,0.169,0.393,0.225,0.343,9.59
38.8,0.136,0.164,0.439,0.481,0.307,9.59
37.2,0.136,0.16,0.389,0.444,0.226,9.59
36.2,0.106,0.156,0.37,0.167,0.142,9.59
36.8,0.099,0.157,0.343,0.008,0.064,9.59
37.4,0.106,0.155,0.361,0.008,0.011,9.59
34.3,0.108,0.153,0.341,0.173,0,9.59
30.9,0.109,0.157,0.212,0.46,0,9.59
28.2,0.11,0.173,0.322,0.501,0,9.59
29.9,0.109,0.195,0.324,0.235,0,9.7
30.4,0.106,0.213,0.368,0.023,0,9.7
29.6,0.098,0.227,0.304,0.002,0,9.7
29,0.081,0.229,0.275,0.124,0,9.7
29.1,0.065,0.217,0.317,0.424,0,9.7
32.2,0.051,0.186,0.306,0.545,0.003,9.7
37.3,0.029,0.145,0.271,0.311,0.051,9.7
39.2,0.029,0.108,0.283,0.05,0.151,9.7
39.5,0.028,0.082,0.274,0,0.269,9.7
39.4,0.024,0.065,0.266,0.08,0.344,9.7
39.5,0.025,0.065,0.235,0.375,0.391,9.7
39.1,0.029,0.077,0.229,0.573,0.412,9.7
38.2,0.035,0.094,0.213,0.393,0.459,9.7
37.8,0.041,0.112,0.232,0.091,0.457,9.7
37,0.048,0.132,0.217,0,0.458,9.7
37.3,0.054,0.144,0.235,0.046,0.381,9.7
37,0.057,0.144,0.221,0.317,0.322,9.7
35.9,0.052,0.135,0.208,0.582,0.229,9.7
34.7,0.041,0.119,0.206,0.473,0.161,9.7
34.4,0.044,0.101,0.202,0.147,0.072,9.7
35,0.052,0.092,0.198,0.003,0.012,9.7
32.5,0.052,0.084,0.188,0.022,0,9.7
29.8,0.046,0.078,0.205,0.254,0,9.7
27.2,0.039,0.078,0.194,0.571,0,9.7
28.5,0.033,0.083,0.19,0.547,0,8.7
28.7,0.026,0.093,0.177,0.217,0,8.7
27.7,0.019,0.104,0.186,0.013,0,8.7
26.7,0.015,0.119,0.188,0.007,0,8.7
25.8,0.012,0.136,0.169,0.191,0,8.7
26.9,0.012,0.147,0.176,0.539,0.003,8.7
29.2,0.009,0.151,0.188,0.61,0.045,8.7
31.5,0.01,0.148,0.182,0.3,0.134,8.7
33,0.012,0.14,0.182,0.033,0.245,8.7
33.3,0.012,0.13,0.165,0.001,0.326,8.7
32.9,0.008,0.122,0.186,0.134,0.37,8.7
32.2,0.004,0.124,0.19,0.49,0.419,8.7
31,0.003,0.138,0.198,0.656,0.45,8.7
30.4,0.006,0.161,0.17,0.391,0.474,8.7
29.8,0.007,0.186,0.168,0.069,0.41,8.7
30,0.009,0.202,0.177,0,0.381,8.7
31,0.01,0.211,0.181,0.084,0.325,8.7
30.7,0.014,0.213,0.178,0.427,0.249,8.7
30.3,0.015,0.208,0.171,0.681,0.159,8.7
30.4,0.018,0.209,0.182,0.486,0.079,8.7
31.6,0.021,0.218,0.182,0.121,0.013,8.7
30.1,0.017,0.24,0.182,0,0,8.7
28,0.009,0.271,0.161,0.046,0,8.7
25.9,0.01,0.304,0.144,0.355,0,8.7
26.9,0.012,0.334,0.145,0.682,0,9.68
27,0.017,0.359,0.144,0.577,0,9.68
26.3,0.017,0.373,0.157,0.19,0,9.68
25.3,0.021,0.38,0.145,0.005,0,9.68
24.2,0.027,0.384,0.144,0.021,0,9.68
24.5,0.028,0.387,0.143,0.279,0.004,9.68
25.6,0.024,0.392,0.143,0.66,0.052,9.68
27.2,0.039,0.399,0.127,0.658,0.141,9.68
29.2,0.067,0.409,0.128,0.275,0.253,9.68
30.9,0.089,0.417,0.13,0.019,0.354,9.68
31.7,0.115,0.425,0.128,0.006,0.41,9.68
31.9,0.139,0.432,0.115,0.206,0.424,9.68
30.7,0.158,0.437,0.122,0.615,0.429,9.68
29.8,0.17,0.44,0.101,0.723,0.458,9.68
29,0.177,0.439,0.115,0.373,0.445,9.68
29.2,0.181,0.443,0.098,0.047,0.388,9.68
29.6,0.185,0.448,0.092,0.001,0.315,9.68
29.6,0.178,0.448,0.096,0.14,0.233,9.68
29.6,0.15,0.447,0.076,0.55,0.144,9.68
30.7,0.152,0.452,0.071,0.767,0.064,9.68
31.6,0.167,0.46,0.072,0.477,0.013,9.68
30,0.189,0.464,0.067,0.092,0.001,9.68
27.2,0.209,0.453,0.063,0,0,9.68
25.2,0.221,0.44,0.069,0.085,0,9.68
26.5,0.223,0.434,0.059,0.472,0,10.6
26.8,0.228,0.426,0.06,0.785,0,10.6
26.1,0.233,0.41,0.066,0.582,0,10.6
25.2,0.232,0.388,0.044,0.156,0,10.6
24.5,0.232,0.369,0.04,0.001,0,10.6
25.1,0.226,0.349,0.04,0.045,0.001,10.6
26.5,0.203,0.325,0.06,0.385,0.015,10.6
28.3,0.193,0.304,0.039,0.775,0.04,10.6
30.7,0.192,0.281,0.041,0.681,0.074,10.6
32.3,0.178,0.25,0.056,0.238,0.116,10.6
32.7,0.15,0.218,0.056,0.009,0.174,10.6
32.8,0.124,0.184,0.061,0.018,0.208,10.6
32,0.107,0.153,0.069,0.297,0.241,10.6
31.4,0.092,0.13,0.078,0.738,0.301,10.6
30.9,0.079,0.117,0.073,0.765,0.316,10.6
31.3,0.074,0.113,0.089,0.337,0.29,10.6
32.2,0.075,0.118,0.085,0.028,0.221,10.6
32.2,0.073,0.128,0.096,0.005,0.181,10.6
31.8,0.059,0.144,0.107,0.214,0.116,10.6
32.5,0.058,0.158,0.11,0.677,0.057,10.6
33.7,0.058,0.161,0.102,0.828,0.011,10.6
31.1,0.056,0.154,0.107,0.447,0.001,10.6
28.2,0.05,0.142,0.112,0.063,0,10.6
25.8,0.044,0.127,0.104,0,0,10.6
26.9,0.037,0.114,0.127,0.141,0.053,10.77
27.5,0.035,0.104,0.113,0.596,0,10.77
26.8,0.032,0.098,0.119,0.865,0,10.77
26.3,0.031,0.096,0.106,0.561,0,10.77
26.5,0.031,0.101,0.116,0.118,0,10.77
30.6,0.036,0.109,0.128,0,0.001,10.77
37,0.041,0.119,0.123,0.083,0.014,10.77
39.8,0.054,0.125,0.124,0.502,0.039,10.77
40.6,0.072,0.128,0.122,0.871,0.073,10.77
